Anio,Mes,Dia,otp
2000,7,17,29.988237479106047
2000,7,18,20.31366228613935
2000,7,19,20.09724975222993
2000,7,20,25.507362950129934
2000,7,21,25.92009386192417
2000,7,22,21.112867748144076
2000,7,23,27.332644094081157
2000,7,24,21.08128170233824
2000,7,25,18.308768887787963
2000,7,26,26.601015731450513
2000,7,27,32.48561351401522
2000,7,28,47.416028649049146
2000,7,29,38.40236279964283
2000,7,30,38.721974542870065
2000,7,31,45.47057731576016
2000,8,1,9.658547354477886
2000,8,2,11.682213135701508
2000,8,3,20.256104450442532
2000,8,4,21.574207492795388
2000,8,5,17.085743022378676
2000,8,6,19.54647676161919
2000,8,7,20.857083991484103
2000,8,8,26.133835887296094
2000,8,9,18.3758556316117
2000,8,10,20.85402509147935
2000,8,11,29.737330037082817
2000,8,12,24.269168834386225
2000,8,13,24.41724941724942
2000,8,14,26.995348837209303
2000,8,15,22.404812104675678
2000,8,16,23.884302650363107
2000,8,17,31.99404761904762
2000,8,18,28.162305931836457
2000,8,19,17.884893075706525
2000,8,20,20.405519207099825
2000,8,21,18.47812616185401
2000,8,22,21.132965192033257
2000,8,23,26.944565149916198
2000,8,24,27.986348122866893
2000,8,25,20.5263808993629
2000,8,26,18.238085413657934
2000,8,27,25.28002589834898
2000,8,28,19.93737599206349
2000,8,29,16.977912892418413
2000,8,30,18.776764103518897
2000,8,31,27.221946375372394
2000,9,1,20.609379199140015
2000,9,2,14.229148039340911
2000,9,3,26.837220968146475
2000,9,4,26.20821520406145
2000,9,5,23.370044052863435
2000,9,6,25.69886434543866
2000,9,7,26.70344560588463
2000,9,8,29.5321095246925
2000,9,9,11.385786440919116
2000,9,10,17.61498192695999
2000,9,11,37.955934086280315
2000,9,12,14.33422010641277
2000,9,13,14.233393852125461
2000,9,14,19.71280190213991
2000,9,15,20.074314619371762
2000,9,16,10.14430632947564
2000,9,17,16.475146102830127
2000,9,18,16.1847540368006
2000,9,19,19.02510800826498
2000,9,20,19.778292728753055
2000,9,21,27.24286786786787
2000,9,22,30.674789128397375
2000,9,23,19.00050010716582
2000,9,24,26.58784893267652
2000,9,25,21.799924924924923
2000,9,26,14.230672848014033
2000,9,27,12.27378044962114
2000,9,28,16.00125156445557
2000,9,29,16.90923855331376
2000,9,30,10.790903890160184
2000,10,1,23.773776957821745
2000,10,2,20.39536512383014
2000,10,3,31.44336366488861
2000,10,4,12.706540177169064
2000,10,5,35.42204317995846
2000,10,6,18.930378393786075
2000,10,7,34.424302419105366
2000,10,8,24.916439712800198
2000,10,9,23.74294341604306
2000,10,10,17.347511537981788
2000,10,11,24.354380328679106
2000,10,12,25.55669639992299
2000,10,13,17.44424426911847
2000,10,14,9.652427322482053
2000,10,15,23.33028362305581
2000,10,16,26.218790859846834
2000,10,17,16.08378530016832
2000,10,18,18.53571873831193
2000,10,19,27.22294816750669
2000,10,20,24.237435546996334
2000,10,21,14.609652235628104
2000,10,22,29.160400183090303
2000,10,23,24.416215206426305
2000,10,24,19.001183874384697
2000,10,25,22.439054803915457
2000,10,26,29.25455789932176
2000,10,27,28.96551724137931
2000,10,28,18.263601313722692
2000,10,29,19.7605569653198
2000,10,30,17.93624056397779
2000,10,31,19.57750015694645
2000,11,1,17.22488038277512
2000,11,2,31.402594099694813
2000,11,3,30.861759425493716
2000,11,4,17.471054618676064
2000,11,5,34.84067626170574
2000,11,6,32.373865935643884
2000,11,7,22.24424077285113
2000,11,8,31.061728395061728
2000,11,9,24.926465986607422
2000,11,10,15.011223344556678
2000,11,11,14.603908384114309
2000,11,12,38.21055235974516
2000,11,13,19.660179178251468
2000,11,14,18.25519544779812
2000,11,15,18.586533110740124
2000,11,16,30.014207177713264
2000,11,17,30.29479018602064
2000,11,18,23.275078643830827
2000,11,19,25.32051282051282
2000,11,20,23.795552810376776
2000,11,21,28.957600444362154
2000,11,22,24.19912351089439
2000,11,23,12.515681190934181
2000,11,24,9.62378640776699
2000,11,25,24.610658665523648
2000,11,26,38.71184919210054
2000,11,27,28.030723672034057
2000,11,28,20.064894932014834
2000,11,29,22.57895062109882
2000,11,30,18.724483483855003
2000,12,1,17.00248676911305
2000,12,2,19.623418652544867
2000,12,3,18.935398813447595
2000,12,4,17.21110271903323
2000,12,5,32.252388134741075
2000,12,6,33.84553048248348
2000,12,7,22.84493435719594
2000,12,8,28.56455713598571
2000,12,9,29.13353784511363
2000,12,10,15.884330448857623
2000,12,11,29.78122794636556
2000,12,12,34.47731633347775
2000,12,13,47.73866237703397
2000,12,14,47.702569169960476
2000,12,15,46.016907318277184
2000,12,16,45.23162661093696
2000,12,17,43.813244524145
2000,12,18,34.51412011345419
2000,12,19,40.28198627172098
2000,12,20,44.575151290601454
2000,12,21,53.48528776756523
2000,12,22,52.058514906487254
2000,12,23,40.27954706298655
2000,12,24,17.821023597916028
2000,12,25,24.730786251659538
2000,12,26,42.309651133180544
2000,12,27,43.52286232563958
2000,12,28,38.77939250296264
2000,12,29,39.193943582333354
2000,12,30,47.954144620811284
2000,12,31,42.8811019126463
2001,1,1,36.85405136496487
2001,1,2,12.362182233647529
2001,1,3,22.618641174462272
2001,1,4,22.778244183257375
2001,1,5,14.954227554443623
2001,1,6,25.741171135423162
2001,1,7,35.20953883920743
2001,1,8,14.369106421194433
2001,1,9,11.83052466398308
2001,1,10,10.078931390406801
2001,1,11,11.323612285150746
2001,1,12,10.528815706143128
2001,1,13,13.289199060787894
2001,1,14,17.182671737580222
2001,1,15,21.690462592804113
2001,1,16,22.301006404391583
2001,1,17,15.201852698993596
2001,1,18,24.408571428571427
2001,1,19,31.580297588506927
2001,1,20,22.01582837334031
2001,1,21,26.186339125224684
2001,1,22,12.127865860613666
2001,1,23,11.241150947704956
2001,1,24,14.92494720620969
2001,1,25,16.2666058498204
2001,1,26,27.315420959754086
2001,1,27,18.52991229218484
2001,1,28,17.164537220322718
2001,1,29,26.156390805908856
2001,1,30,20.865984098838872
2001,1,31,13.801979065377795
2001,2,1,35.450261185555306
2001,2,2,16.224769072870338
2001,2,3,26.838068181818183
2001,2,4,14.935249346813587
2001,2,5,11.217475286899216
2001,2,6,15.087640736949847
2001,2,7,15.948176361957525
2001,2,8,28.1891043604977
2001,2,9,6.585450748346676
2001,2,10,7.377215532404276
2001,2,11,8.520821688093907
2001,2,12,17.133888158855306
2001,2,13,27.871999083252163
2001,2,14,33.95659145573245
2001,2,15,33.39982901111428
2001,2,16,39.36430317848411
2001,2,17,20.85975809087937
2001,2,18,12.71550420422237
2001,2,19,18.26385285129447
2001,2,20,18.571021106674273
2001,2,21,18.831242873432156
2001,2,22,34.23166771124153
2001,2,23,33.17778283633053
2001,2,24,38.94411955815465
2001,2,25,43.32096474953618
2001,2,26,22.627258735678048
2001,2,27,25.2183343798162
2001,2,28,31.0781517398745
2001,3,1,35.03954930859842
2001,3,2,8.675709324421728
2001,3,3,19.512116107295583
2001,3,4,16.91962255570714
2001,3,5,13.338440585631597
2001,3,6,20.82244655581948
2001,3,7,20.784140969162994
2001,3,8,23.403302546879374
2001,3,9,14.650969199667024
2001,3,10,8.253417669863293
2001,3,11,8.626485303314572
2001,3,12,8.528614143661777
2001,3,13,24.917548049584898
2001,3,14,22.376051853536502
2001,3,15,33.10415364509347
2001,3,16,35.034631543090725
2001,3,17,20.472186287192756
2001,3,18,21.33877502383222
2001,3,19,17.545454545454547
2001,3,20,20.52936828339114
2001,3,21,24.866416552978627
2001,3,22,19.909643689265216
2001,3,23,20.618936858228853
2001,3,24,17.702064324079466
2001,3,25,18.11516452074392
2001,3,26,19.06413463725267
2001,3,27,13.88920486861563
2001,3,28,12.65498805596633
2001,3,29,23.336175049730038
2001,3,30,25.64168086314594
2001,3,31,16.644848802199242
2001,4,1,22.359134889015365
2001,4,2,13.618045112781955
2001,4,3,31.236565560066875
2001,4,4,15.008532423208191
2001,4,5,15.19707781175671
2001,4,6,21.349143311017816
2001,4,7,10.376392267315325
2001,4,8,21.053927604038414
2001,4,9,19.543863610703397
2001,4,10,9.564008679142935
2001,4,11,11.380488514102938
2001,4,12,9.379353580384509
2001,4,13,22.039341629867522
2001,4,14,10.176408636124275
2001,4,15,14.964141505454107
2001,4,16,16.67424931756142
2001,4,17,11.883777790413374
2001,4,18,13.270411644302934
2001,4,19,13.7859497555985
2001,4,20,18.34422039193411
2001,4,21,16.398390342052313
2001,4,22,26.66009204470743
2001,4,23,17.480252315735637
2001,4,24,12.296759522455941
2001,4,25,10.00113713895838
2001,4,26,11.158761715421756
2001,4,27,12.459574468085107
2001,4,28,7.601219828704905
2001,4,29,11.7173043633976
2001,4,30,9.77629781420765
2001,5,1,27.34126081019572
2001,5,2,21.063927201968752
2001,5,3,28.118952760387025
2001,5,4,20.710345219814595
2001,5,5,9.297533964329405
2001,5,6,24.206845576529453
2001,5,7,17.126370455856897
2001,5,8,17.690967179785073
2001,5,9,12.136664966853646
2001,5,10,17.77430106795456
2001,5,11,10.2128983203152
2001,5,12,12.297306701927761
2001,5,13,11.966803498126003
2001,5,14,18.49412299131225
2001,5,15,14.576579650799067
2001,5,16,14.047849065181564
2001,5,17,18.1905897042965
2001,5,18,17.45964316057774
2001,5,19,11.07631714876033
2001,5,20,16.878791483287735
2001,5,21,26.590857531760435
2001,5,22,28.292987839527218
2001,5,23,22.853248523398456
2001,5,24,21.392512762336924
2001,5,25,26.36584951593727
2001,5,26,15.46512428561592
2001,5,27,11.320038642009385
2001,5,28,14.285278878390734
2001,5,29,14.90854351283799
2001,5,30,12.920359009316064
2001,5,31,23.10618966496309
2001,6,1,17.439372325249643
2001,6,2,15.46058281330509
2001,6,3,25.08973847644009
2001,6,4,38.64372124723121
2001,6,5,14.658455313578484
2001,6,6,25.678134773955076
2001,6,7,15.141587373938806
2001,6,8,15.248445465240042
2001,6,9,14.471894832275613
2001,6,10,10.070079219987813
2001,6,11,6.48654258631426
2001,6,12,10.714285714285714
2001,6,13,25.107356763476098
2001,6,14,33.01195308976094
2001,6,15,39.95840593558541
2001,6,16,23.592725473215392
2001,6,17,20.238581345155456
2001,6,18,15.30692623642604
2001,6,19,12.864146052854004
2001,6,20,20.613244734767427
2001,6,21,31.08260184559982
2001,6,22,34.440323668240055
2001,6,23,25.528103767757877
2001,6,24,15.2270339675499
2001,6,25,15.264490714687676
2001,6,26,13.243745774171737
2001,6,27,19.515838124225002
2001,6,28,20.2526303944185
2001,6,29,20.65730337078652
2001,6,30,32.42566606911046
2001,7,1,17.45291426534371
2001,7,2,20.228417678039843
2001,7,3,17.008255052661543
2001,7,4,25.928326096818093
2001,7,5,16.635460992907802
2001,7,6,16.891317890921446
2001,7,7,13.335592384942395
2001,7,8,15.22275147100028
2001,7,9,24.434133091896786
2001,7,10,10.656960227272727
2001,7,11,6.4027133660967674
2001,7,12,10.338371931770906
2001,7,13,15.186326702157467
2001,7,14,16.13777805163596
2001,7,15,15.267353232094024
2001,7,16,12.53015427769986
2001,7,17,19.819642656478255
2001,7,18,24.508316475612496
2001,7,19,23.873646411939628
2001,7,20,21.548293065754805
2001,7,21,20.479363316675922
2001,7,22,19.483581741965533
2001,7,23,25.498119773250266
2001,7,24,15.937306892871186
2001,7,25,28.352716444744086
2001,7,26,25.921665450872567
2001,7,27,18.11655168545628
2001,7,28,17.68856297756963
2001,7,29,28.92470615617363
2001,7,30,17.220289529794634
2001,7,31,12.863000617873393
2001,8,1,19.7044194156995
2001,8,2,21.191484491244132
2001,8,3,22.489045695100437
2001,8,4,20.714371042886153
2001,8,5,9.171782628467485
2001,8,6,18.39947987336047
2001,8,7,24.604467194043742
2001,8,8,14.344951249579738
2001,8,9,14.161941772313181
2001,8,10,12.801061368893727
2001,8,11,12.127806563039723
2001,8,12,7.28708359522313
2001,8,13,28.059367124054887
2001,8,14,16.292292180147882
2001,8,15,16.31165919282511
2001,8,16,22.179293353491236
2001,8,17,23.915477190036384
2001,8,18,21.417133706965572
2001,8,19,19.060082591752458
2001,8,20,17.066337965038098
2001,8,21,14.958534125294184
2001,8,22,24.52629218522256
2001,8,23,17.535014005602243
2001,8,24,12.379673158719498
2001,8,25,21.839965504496735
2001,8,26,20.30188679245283
2001,8,27,20.349619004930524
2001,8,28,20.19780342933991
2001,8,29,11.767509673078
2001,8,30,26.561273685390738
2001,8,31,34.72136656398768
2001,9,1,17.066056619959966
2001,9,2,34.50945660247986
2001,9,3,21.614405816859804
2001,9,4,23.130296308934767
2001,9,5,10.282922395182366
2001,9,6,16.638149556400506
2001,9,7,17.678100263852244
2001,9,8,23.57602912349482
2001,9,9,23.74569016763762
2001,9,10,9.104508057387639
2001,9,11,9.573806727913242
2001,9,12,9.48546024342249
2001,9,13,97.46781360373704
2001,9,14,79.8859184143812
2001,9,15,64.1020582626422
2001,9,16,40.937122128174124
2001,9,17,29.263903401834437
2001,9,18,28.690192430672635
2001,9,19,24.103666686036377
2001,9,20,29.418435591741787
2001,9,21,25.83289726146869
2001,9,22,24.368619022031165
2001,9,23,22.3054462358766
2001,9,24,18.339865975470982
2001,9,25,14.549726914772005
2001,9,26,13.311418905980723
2001,9,27,13.546814044213264
2001,9,28,14.281451024603754
2001,9,29,15.20561978633104
2001,9,30,17.39871919810664
2001,10,1,24.85557398615798
2001,10,2,17.484802928295966
2001,10,3,16.87188127794699
2001,10,4,21.86877596312525
2001,10,5,14.465694341978322
2001,10,6,14.355623278438728
2001,10,7,22.532164728355525
2001,10,8,32.510495382031905
2001,10,9,16.230217465558464
2001,10,10,16.43994014419807
2001,10,11,6.9396686464520165
2001,10,12,11.189831214836424
2001,10,13,26.60688168732199
2001,10,14,26.11317254174397
2001,10,15,14.148351648351648
2001,10,16,13.391262536062646
2001,10,17,10.027491408934708
2001,10,18,12.294238683127572
2001,10,19,13.38434090441227
2001,10,20,10.617102100938057
2001,10,21,16.42652329749104
2001,10,22,14.034846084980373
2001,10,23,11.371467953135769
2001,10,24,23.963945296311646
2001,10,25,21.30758107828961
2001,10,26,15.528589058000822
2001,10,27,8.565394242803505
2001,10,28,10.728788977519942
2001,10,29,9.2361678931589
2001,10,30,9.015999450662639
2001,10,31,7.197367499824967
2001,11,1,24.492828161609236
2001,11,2,16.42629649660477
2001,11,3,23.628666825661817
2001,11,4,34.29034828135671
2001,11,5,19.157739613444427
2001,11,6,16.5584965291495
2001,11,7,17.497611151705918
2001,11,8,30.999692402337743
2001,11,9,87.82208764211849
2001,11,10,25.63102184828335
2001,11,11,11.137733246206345
2001,11,12,11.881705447958756
2001,11,13,9.052231061916292
2001,11,14,9.364397978259364
2001,11,15,15.191271923767436
2001,11,16,23.07639176681862
2001,11,17,18.69293796332423
2001,11,18,12.97369755814796
2001,11,19,12.573382139650528
2001,11,20,12.676882722440808
2001,11,21,9.52446683691076
2001,11,22,6.708481047177529
2001,11,23,5.4649486393944855
2001,11,24,23.790865194332305
2001,11,25,20.211085582998276
2001,11,26,23.275386313465784
2001,11,27,18.59975131251727
2001,11,28,20.865025584289864
2001,11,29,23.184453955543283
2001,11,30,13.804062456819125
2001,12,1,29.77005591692343
2001,12,2,22.827953296703296
2001,12,3,26.007159497698733
2001,12,4,37.194359149323326
2001,12,5,10.837740229588546
2001,12,6,29.702774481550545
2001,12,7,15.421531207903008
2001,12,8,29.73522238996632
2001,12,9,99.99429744525547
2001,12,10,27.07748167431664
2001,12,11,18.15824054222284
2001,12,12,19.53342618384401
2001,12,13,25.508080738017618
2001,12,14,25.88382087896853
2001,12,15,15.15175280370167
2001,12,16,24.130686757461607
2001,12,17,16.131351869606902
2001,12,18,16.006024508797154
2001,12,19,19.663458256536284
2001,12,20,27.517213170631944
2001,12,21,24.86554564640207
2001,12,22,29.84505087881591
2001,12,23,23.678074464084244
2001,12,24,9.70674486803519
2001,12,25,12.89195775792039
2001,12,26,28.05905727596602
2001,12,27,27.968130214744907
2001,12,28,24.11493778786004
2001,12,29,20.716012791513922
2001,12,30,20.399429386590583
2001,12,31,12.336714307668665
2002,1,1,14.417384788310228
2002,1,2,24.790550748523554
2002,1,3,19.2725188781014
2002,1,4,20.34661113723383
2002,1,5,12.882738334001871
2002,1,6,12.361708666256915
2002,1,7,15.25456665371162
2002,1,8,13.772532745428608
2002,1,9,7.107942973523421
2002,1,10,6.850660345411446
2002,1,11,12.355848434925864
2002,1,12,14.974163915602125
2002,1,13,11.536206391087658
2002,1,14,8.906952611553097
2002,1,15,9.121879997218938
2002,1,16,17.379085420859067
2002,1,17,16.146877809280134
2002,1,18,20.701560557933988
2002,1,19,22.367165128857778
2002,1,20,11.62586131065826
2002,1,21,15.54740991769832
2002,1,22,9.68302516335326
2002,1,23,17.04837254493719
2002,1,24,22.54149377593361
2002,1,25,8.351746996271233
2002,1,26,6.11522240789369
2002,1,27,10.696480938416423
2002,1,28,12.21714760224206
2002,1,29,11.857927295475081
2002,1,30,23.772484200291686
2002,1,31,34.865926793961535
2002,2,1,30.813515180590777
2002,2,2,9.1006594105029
2002,2,3,36.50399565520987
2002,2,4,23.18903998922849
2002,2,5,26.627100560149373
2002,2,6,12.86186059584036
2002,2,7,22.193330299681467
2002,2,8,19.992243552452976
2002,2,9,16.0203300146209
2002,2,10,10.318157254796
2002,2,11,8.240925408855205
2002,2,12,29.0646492434663
2002,2,13,7.905530111422517
2002,2,14,9.147334147334147
2002,2,15,12.9863550391786
2002,2,16,10.618153364632239
2002,2,17,8.911530458491784
2002,2,18,9.934268482753946
2002,2,19,22.989676718283075
2002,2,20,15.510107176773843
2002,2,21,17.255140692640694
2002,2,22,12.674772036474165
2002,2,23,10.57714866661453
2002,2,24,10.65320494394941
2002,2,25,12.996683138157449
2002,2,26,16.0649942212251
2002,2,27,12.444128403088175
2002,2,28,14.325254843718355
2002,3,1,34.821859279167526
2002,3,2,9.696593975639997
2002,3,3,29.430132708821233
2002,3,4,12.496637977407207
2002,3,5,26.220771434281527
2002,3,6,17.530619000331015
2002,3,7,24.736228882128295
2002,3,8,18.341163715215036
2002,3,9,9.407803525450584
2002,3,10,10.905779995953328
2002,3,11,14.851088618655792
2002,3,12,29.815674686928382
2002,3,13,17.265221185473585
2002,3,14,15.633161454496753
2002,3,15,18.30091571419023
2002,3,16,17.43673090318087
2002,3,17,26.845162204278225
2002,3,18,26.505862646566165
2002,3,19,19.001680672268908
2002,3,20,22.147268089676466
2002,3,21,18.43461384018204
2002,3,22,21.443367858336117
2002,3,23,14.909568712320297
2002,3,24,16.889738687061822
2002,3,25,18.485762144053602
2002,3,26,22.696108086307724
2002,3,27,11.823189574096466
2002,3,28,11.765296559110991
2002,3,29,12.025487155282853
2002,3,30,18.540379954655617
2002,3,31,15.60846560846561
2002,4,1,20.73212688364412
2002,4,2,14.850669412976313
2002,4,3,15.713615338204733
2002,4,4,9.185453569511541
2002,4,5,10.192634999226366
2002,4,6,25.058166589111213
2002,4,7,8.109909062402007
2002,4,8,15.94775212636695
2002,4,9,5.8903473879607535
2002,4,10,22.57934101475642
2002,4,11,10.753462224050459
2002,4,12,21.89398701026608
2002,4,13,13.538544308661901
2002,4,14,15.460827868274452
2002,4,15,12.257806778081097
2002,4,16,11.704826113076564
2002,4,17,9.910601107478819
2002,4,18,18.599082019556974
2002,4,19,21.81183510638298
2002,4,20,10.484615384615385
2002,4,21,17.70862700873978
2002,4,22,8.518641810918774
2002,4,23,5.536643972767321
2002,4,24,15.076348603053944
2002,4,25,17.547885075818037
2002,4,26,13.107667752876239
2002,4,27,11.975356180207932
2002,4,28,25.749136289924557
2002,4,29,10.88648001596063
2002,4,30,12.139423076923077
2002,5,1,16.836734693877553
2002,5,2,15.360198730333977
2002,5,3,10.211764705882352
2002,5,4,11.055630026809652
2002,5,5,12.062256809338521
2002,5,6,21.971054902741816
2002,5,7,6.706379707916987
2002,5,8,19.074134023955974
2002,5,9,7.717651757188499
2002,5,10,7.712102308172177
2002,5,11,17.811114190687363
2002,5,12,34.711258828417115
2002,5,13,22.87723273793655
2002,5,14,8.599237407184427
2002,5,15,9.796981434486444
2002,5,16,13.233824215366162
2002,5,17,30.013978566198496
2002,5,18,11.704018547140649
2002,5,19,16.724369391648413
2002,5,20,11.00752480522075
2002,5,21,7.012032085561497
2002,5,22,7.657657657657658
2002,5,23,11.249833533093621
2002,5,24,11.472192655667909
2002,5,25,7.899375100144208
2002,5,26,5.933569816188326
2002,5,27,15.935859230878387
2002,5,28,15.55859949218228
2002,5,29,11.461461461461461
2002,5,30,15.18178186176588
2002,5,31,16.98389458272328
2002,6,1,29.678192648554408
2002,6,2,14.744957665037516
2002,6,3,9.652302322459391
2002,6,4,12.582652664332944
2002,6,5,13.414878016264499
2002,6,6,21.295927841888844
2002,6,7,10.242941562705187
2002,6,8,10.346058953382677
2002,6,9,9.155537838017407
2002,6,10,13.186149032992036
2002,6,11,12.028805733581422
2002,6,12,20.77971495779715
2002,6,13,20.888989754895604
2002,6,14,25.943335062240664
2002,6,15,14.450193106463601
2002,6,16,13.22238725357818
2002,6,17,16.38109401267296
2002,6,18,10.957971202490596
2002,6,19,17.79858725941287
2002,6,20,15.862492723627192
2002,6,21,25.188965695458364
2002,6,22,14.262959745149146
2002,6,23,17.577782277114125
2002,6,24,20.682185580342708
2002,6,25,27.222906803294638
2002,6,26,34.918988982501624
2002,6,27,33.656644034917555
2002,6,28,24.349622361371118
2002,6,29,15.89741734789843
2002,6,30,15.812887570773793
2002,7,1,19.48501418979719
2002,7,2,16.284891296893218
2002,7,3,13.658585587998928
2002,7,4,24.22578130536461
2002,7,5,13.849293983805126
2002,7,6,14.85483660981643
2002,7,7,15.966386554621849
2002,7,8,9.409474367293965
2002,7,9,6.723847449839179
2002,7,10,10.092022464307464
2002,7,11,12.307956104252401
2002,7,12,7.766589633542424
2002,7,13,14.97509564715224
2002,7,14,19.530147207098207
2002,7,15,18.406451612903226
2002,7,16,11.116862948104052
2002,7,17,13.58052628176117
2002,7,18,22.048387096774192
2002,7,19,23.959675341406854
2002,7,20,15.03572201775276
2002,7,21,17.917870824652194
2002,7,22,22.75219298245614
2002,7,23,22.111901681759377
2002,7,24,17.07853538620779
2002,7,25,15.659269771642368
2002,7,26,26.977328352441067
2002,7,27,15.894326548289303
2002,7,28,24.85549132947977
2002,7,29,22.485646087349203
2002,7,30,11.58796895213454
2002,7,31,10.307811691670977
2002,8,1,8.909722222222221
2002,8,2,10.777433780529757
2002,8,3,20.839188917887974
2002,8,4,26.385189131592966
2002,8,5,12.77989439208609
2002,8,6,7.785505945703388
2002,8,7,19.939976765199432
2002,8,8,9.825878697650333
2002,8,9,9.771493053106708
2002,8,10,9.816159012278678
2002,8,11,19.954112732004656
2002,8,12,10.108423071249447
2002,8,13,23.290473407364114
2002,8,14,18.086832370692452
2002,8,15,21.380024597061297
2002,8,16,28.46979692148493
2002,8,17,13.20413623544725
2002,8,18,17.426391139924366
2002,8,19,26.103845655833226
2002,8,20,9.831807260211702
2002,8,21,10.059056395612954
2002,8,22,19.203625768857236
2002,8,23,20.542585526741252
2002,8,24,12.172623354073217
2002,8,25,10.343080975214425
2002,8,26,11.841423948220065
2002,8,27,11.393596986817325
2002,8,28,9.62262925435178
2002,8,29,16.64722654224987
2002,8,30,13.421256788207913
2002,8,31,6.229288306769765
2002,9,1,8.150176800942939
2002,9,2,7.618555060471038
2002,9,3,31.794553495228488
2002,9,4,11.779825088457173
2002,9,5,22.243333333333332
2002,9,6,14.05293237175126
2002,9,7,21.541796066252587
2002,9,8,9.618369987063389
2002,9,9,6.379901795923859
2002,9,10,10.307285307285307
2002,9,11,9.521149241819632
2002,9,12,9.041666666666666
2002,9,13,11.504157725321889
2002,9,14,9.514248204494555
2002,9,15,13.817784359354066
2002,9,16,7.551594746716698
2002,9,17,9.14769292766472
2002,9,18,8.945955018462572
2002,9,19,29.65034496617322
2002,9,20,18.285905590893872
2002,9,21,6.8492621494243995
2002,9,22,9.188806234502303
2002,9,23,7.786305796808725
2002,9,24,9.603452926895063
2002,9,25,11.803168183350186
2002,9,26,13.99085652816996
2002,9,27,17.914762032804518
2002,9,28,5.896958410924891
2002,9,29,9.735798271709873
2002,9,30,6.3480837879706336
2002,10,1,8.949187694434842
2002,10,2,16.902276352037116
2002,10,3,22.28129873812562
2002,10,4,8.208805870580386
2002,10,5,15.576718167288226
2002,10,6,16.786617389612914
2002,10,7,26.153050003234362
2002,10,8,18.066102552976062
2002,10,9,9.319074639895243
2002,10,10,15.109983079526227
2002,10,11,22.214950552646886
2002,10,12,12.72887323943662
2002,10,13,11.810939611636673
2002,10,14,9.671964829218803
2002,10,15,14.534962661235573
2002,10,16,14.695900081455335
2002,10,17,11.637901861252114
2002,10,18,20.898503622452434
2002,10,19,9.83330724683049
2002,10,20,11.113088036438688
2002,10,21,14.211238997968856
2002,10,22,11.56143923964698
2002,10,23,15.366863503699179
2002,10,24,19.39535513575733
2002,10,25,18.971355048418772
2002,10,26,12.664886934673367
2002,10,27,15.13101065361359
2002,10,28,17.023801451142607
2002,10,29,13.545207341944256
2002,10,30,10.442026521591295
2002,10,31,8.538003694328522
2002,11,1,8.69805329283446
2002,11,2,9.989053092501369
2002,11,3,9.746699725256315
2002,11,4,12.009184080926394
2002,11,5,9.788073323536237
2002,11,6,18.59708485163977
2002,11,7,17.06664086187988
2002,11,8,12.28905089779938
2002,11,9,7.146204311152765
2002,11,10,23.809201623815966
2002,11,11,18.392025212386955
2002,11,12,19.43298608683493
2002,11,13,7.136460701246814
2002,11,14,8.206499382969971
2002,11,15,10.629408944592836
2002,11,16,12.644687475053884
2002,11,17,15.987335322803698
2002,11,18,9.00959561343386
2002,11,19,6.03519955654102
2002,11,20,8.359751895244658
2002,11,21,15.00480043889727
2002,11,22,14.725816389402341
2002,11,23,8.652080172482632
2002,11,24,9.205736750145602
2002,11,25,7.0850757523822585
2002,11,26,21.97452229299363
2002,11,27,15.452991452991453
2002,11,28,5.332227534393599
2002,11,29,6.171751831586757
2002,11,30,15.554746886624615
2002,12,1,6.8316041500399045
2002,12,2,7.175304563287218
2002,12,3,14.506152087675654
2002,12,4,20.093799893560405
2002,12,5,24.819558448910275
2002,12,6,13.439531859557867
2002,12,7,20.058607586784312
2002,12,8,15.942779467926727
2002,12,9,7.8832066817279385
2002,12,10,8.059094817478309
2002,12,11,12.126878592700326
2002,12,12,15.232316227461858
2002,12,13,20.81543577663849
2002,12,14,12.649516631165001
2002,12,15,8.478710821998817
2002,12,16,12.658578856152513
2002,12,17,12.59848058525605
2002,12,18,24.779529199361157
2002,12,19,25.97424833915485
2002,12,20,33.23451236965855
2002,12,21,17.05774004965164
2002,12,22,13.624097440011669
2002,12,23,24.285913334262226
2002,12,24,15.968519928915969
2002,12,25,23.695963596528188
2002,12,26,28.188036574300273
2002,12,27,17.603642132855075
2002,12,28,15.928380890792983
2002,12,29,13.473823335046626
2002,12,30,30.46858583736079
2002,12,31,13.629772837119381
2003,1,1,11.663776015857284
2003,1,2,9.890544639324805
2003,1,3,14.531481124188051
2003,1,4,5.854826422896942
2003,1,5,23.838854669552187
2003,1,6,10.423798843111793
2003,1,7,14.296211626387981
2003,1,8,29.378576394459596
2003,1,9,13.747133027522937
2003,1,10,10.754445244557692
2003,1,11,8.598705708976741
2003,1,12,22.494372387179762
2003,1,13,8.195166883398352
2003,1,14,9.450682518714222
2003,1,15,9.441328494446278
2003,1,16,15.877444871864334
2003,1,17,15.12691454240407
2003,1,18,12.191287258434327
2003,1,19,11.193725215768604
2003,1,20,12.048029489889956
2003,1,21,12.030157943976667
2003,1,22,17.695439291412224
2003,1,23,16.97362006391853
2003,1,24,11.432514341378937
2003,1,25,8.954295442640126
2003,1,26,14.666007215175142
2003,1,27,11.231119051486113
2003,1,28,14.512933406714364
2003,1,29,18.36835735504456
2003,1,30,13.527499322676782
2003,1,31,17.820762895535328
2003,2,1,20.555375647668395
2003,2,2,16.154025399044624
